ID_KH,TEN_KH,DIACHI_KH,GIOITINH_KH,EMAIL_KH,NGAYSINH_KH,SDT_KH,USERNAME_KH,PASS_KH,TIKIXU,MA_HTTT
8084,Trần Duy Minh,"35 NGUYỄN KIỆM , P.3 , Q. GÒVẤP, TP.HCM",1,azonqzlj.buelzyjo@gmail.com,1980-02-04 05:01:00,637043883,Glen36,Indiana,4300,HTTT002
8085,Nguyễn Minh Hạnh,07 Quang Trung – P11 – Q.Gò Vấp– TP.HCM,1,ndofx.rynx@gmail.com,1993-12-28 08:07:00,226037249,Roberta618,Wyoming,4400,HTTT003
8086,Lê Quốc Bảo,"14/4 ĐƯỜNG SỐ 9, PHƯỜNG 9,Q. GÒ VẤP, TP. HCM",0,yctomdp@gmail.com,1985-07-09 07:12:00,735187686,Lucas906,Arizona,4500,HTTT005
8087,Nguyễn Minh Trí,"156 pAn Lạc A, QBình Tân, TpHCM",0,ukgouh08@gmail.com,1994-07-16 16:57:00,395737653,Damien598,Pennsylvania,4600,HTTT001
8088,Minh Triết,"16 Đường D2,Phường 25,Q.Bình Thạnh, Tp.hcm",1,pdam.vqimwv@gmail.com,1982-08-25 13:30:00,957872638,Tara672,Tennessee,4700,HTTT002
8089,Trương Tân Thành,"l91Nguyễn Hữu Cảnh, P22, Q.Bình Thạnh",0,drkwnuum.jdzjyshlmc@gmail.com,1992-06-24 21:24:00,457395082,Sara1,California,4800,HTTT003
8090,Nguyễn Ngân Hà,"469 HƯƠNG LỘ 2, P.BÌNH TRỊ ĐÔNG,Q.BÌNH TÂN,TP. HCM",1,izsctmu9@gmail.com,1991-01-15 06:51:00,641825950,Natalie412,Michigan,4900,HTTT002
8091,Phan Bá Khôi,"130Điện Biên Phủ,Phường 17,BÌNH THẠNH,TP.HCM",1,pdlc.zgaltar@gmail.com,1980-12-24 17:03:00,802670899,Henry892,Arizona,5000,HTTT004
8092,Hoàng Gia Anh,"530A Phạm Văn Bạch,P12 , Q Gò Vấp, TP.HCM",0,thxxabj.usruu@gmail.com,1991-01-04 20:19:00,360650151,Rochelle253,New Mexico,5100,HTTT001
8093,Trần Khải Đôn,"469 HƯƠNG LỘ 2, P.BÌNH TRỊ ĐÔNG,Q.BÌNH TÂN,TP. HCM",0,aziflow.wumgc@gmail.com,1984-06-16 07:41:00,600972102,Janine414,Ohio,5200,HTTT002
8094,Nguyễn Trúc Quỳnh,"649/6 Điện Biên Phủ, P.25, Q.Bình Thạnh, Tp.HCM",1,pybt.womwowkqk@gmail.com,1995-06-22 21:00:00,577415835,Ivan137,New Hampshire,5300,HTTT005
8095,Lưu Lê Tự Kiên,"530A Phạm Văn Bạch,P12 , Q Gò Vấp, TP.HCM",0,sfyzlkvg.jcbg@gmail.com,1992-05-11 22:50:00,429411069,Monte338,Pennsylvania,5400,HTTT005
8096,Hoàng Gia Anh,"530A Phạm Văn Bạch,P12 , Q Gò Vấp, TP.HCM",0,dpueuq@gmail.com,1989-10-15 12:50:00,259584913,Christina128,Mississippi,5500,HTTT004
8097,Đặng Minh Đức,"482A Nơ Trang Long,BÌNH THẠNH,TP.HCM",1,dlwiwrlh0@gmail.com,1989-05-24 10:33:00,948650223,Sonia855,California,5600,HTTT004
8098,Vũ Mạnh Huy,"50/12A ĐINH TIÊN HOÀNG, P1, Q. BÌNH THẠNH, TP. HCM",1,idmfcvy@gmail.com,1989-03-21 09:51:00,20174966,Erich669,North Carolina,5700,HTTT004
8099,Trương Minh Triết,"212 Nguyễn Văn Lượng, P.17, Q.Gò Vấp",0,nghl4@gmail.com,1994-01-14 10:59:00,754164162,Dominic903,Vermont,5800,HTTT003
8100,Đinh Tuấn Khang,120 Phan Xích Long P3 Quận Bình Thạnh,1,orkuv4@gmail.com,1995-06-26 18:06:00,409369734,Kerry981,Michigan,5900,HTTT003
8101,Phan Phú Trung,"159 NGUYEN THUONG HIEN, P6, BINH THANH, HCM",0,dmbrjfi.iyrvcsh@gmail.com,1987-09-18 13:11:00,506728886,Herbert35,Pennsylvania,6000,HTTT002
8102,Lê Đức Nhật,"924 Nguyễn Kiệm, P. 03, Q. GòVấp, TP. HCM",0,xpblkvv.jvnhmrpmu@gmail.com,1989-10-16 21:52:00,792571335,Darnell807,New Jersey,6100,HTTT003
8103,Hoàng Minh Nguyên,"168A, Đường D2, P25, Q. Bình Thạnh, Tp. HCM",1,udeay.hnzto@gmail.com,1986-04-08 22:57:00,88101047,Shonda739,Montana,6200,HTTT002
8104,Quốc Thanh,"469 HƯƠNG LỘ 2, P.BÌNH TRỊ ĐÔNG,Q.BÌNH TÂN,TP. HCM",0,nmcyl.qgxfv@gmail.com,1980-10-25 06:25:00,31122897,Beverly016,Idaho,6300,HTTT004
8105,Nguyễn Đức Hiển,"924 Nguyễn Kiệm, P. 03, Q. GòVấp, TP. HCM",1,hfvgbi427@gmail.com,1984-11-15 16:54:00,748604120,Juanita373,Alabama,6400,HTTT001
8106,Lê Châu  Anh,"482A Nơ Trang Long,BÌNH THẠNH,TP.HCM",0,dvqnhu@gmail.com,1989-03-15 05:50:00,579446660,Jon598,Arkansas,6500,HTTT003
8107,Vũ Trần Đức Thành,"106/3 Nguyễn Thị Triệu, thị trấn Củ Chi, Tp.HCM",1,zujteobz.yeliolgxk@gmail.com,1995-01-17 05:00:00,271813352,Jenna004,Indiana,6600,HTTT002
8108,Vũ Quang Vinh,"156 pAn Lạc A, QBình Tân, TpHCM",1,pahjjhb907@gmail.com,1984-07-21 14:27:00,704103642,Troy94,New Jersey,6700,HTTT005
8109,Nguyễn Minh Quân,"35 Nguyễn Trung Trực, P.5, Q. Bình Thạnh",1,jhkmnwug@gmail.com,1985-07-05 18:15:00,202774723,Monica913,Missouri,6800,HTTT003
8110,Thái Bảo Nam,"649/6 Điện Biên Phủ, P.25, Q.Bình Thạnh, Tp.HCM",1,ukrm080@gmail.com,1995-05-27 12:49:00,874277671,Evelyn310,Nevada,6900,HTTT004
8111,Phạm Kim Hải,"68 Nguyễn Huệ, P. Bến Nghé, Quận",0,nznzkw.wpde@gmail.com,1996-06-11 09:54:00,998383801,Jessie907,New Mexico,7000,HTTT005
8112,Cao Minh Bảo,"14/4 ĐƯỜNG SỐ 9, PHƯỜNG 9,Q. GÒ VẤP, TP. HCM",1,cbeztbpa259@gmail.com,1988-06-13 05:06:00,423807109,Tyson888,Massachusetts,7100,HTTT002
8113,Lê Khánh Giang,"212 Nguyễn Văn Lượng, P.17, Q.Gò Vấp",0,ocbxf.vixmcah@gmail.com,1984-12-24 12:04:00,527302746,Keisha027,Tennessee,7200,HTTT003
8114,Tâm Ái,"233đường Trục, P.13, Q. BìnhThạnh",1,hiwpfpl.hvkobwgklg@gmail.com,1988-11-10 19:45:00,409625264,Annie80,West Virginia,7300,HTTT002
8115,Đỗ Anh Dương,"l91Nguyễn Hữu Cảnh, P22, Q.Bình Thạnh",1,wusx2@gmail.com,1985-05-14 23:47:00,87981376,Amelia322,Illinois,7400,HTTT002
8116,Nguyễn Huỳnh Bảo Nam,"649/6 Điện Biên Phủ, P.25, Q.Bình Thạnh, Tp.HCM",0,hmqbi.tkztadezq@gmail.com,1987-08-28 09:28:00,184768588,Mike998,North Carolina,7500,HTTT004
8117,Quang Minh,"73A ĐƯỜNG SỐ 5,P.BÌNH HƯNG HÒA,Q. BÌNH TÂN,TP. HCM",1,ixulqcr.mmqyfnis@gmail.com,1984-06-02 05:49:00,636534944,Cassie54,New Mexico,7600,HTTT005
8118,Nguyễn Diệp Chi,"46/33 Đ18,P Bình Hưng Hòa,QBình Tân,Tp.HCM",0,pqubw.vksfvrvbob@gmail.com,1994-06-19 19:27:00,708339110,Sherry680,Oregon,7700,HTTT002
8119,Minh Hoàng,"130Điện Biên Phủ,Phường 17,BÌNH THẠNH,TP.HCM",0,nhqkz271@gmail.com,1993-05-17 22:53:00,700095174,Peter198,Missouri,7800,HTTT002
8120,Nguyễn Khoa Đăng,"106/3 Nguyễn Thị Triệu, thị trấn Củ Chi, Tp.HCM",1,ufskoj.gayivr@gmail.com,1981-02-03 23:39:00,342492960,Norman442,New Mexico,7900,HTTT005
8121,Tâm Ái,"41 Tên Lửa, P. Bình Trị Đông B, Q. Bình Tân,",0,onur.dsvlzfrn@gmail.com,1991-06-16 07:09:00,544256584,Elisa961,Minnesota,8000,HTTT004
8122,Trần Xuân Quang,"924 Nguyễn Kiệm, P. 03, Q. GòVấp, TP. HCM",1,qcziqmml09@gmail.com,1986-03-01 19:48:00,540331926,Ernest338,Florida,8100,HTTT004
8123,Ngô Mạnh Quân,120 Phan Xích Long P3 Quận Bình Thạnh,1,toyus5@gmail.com,1987-10-29 17:31:00,87495410,Wendell315,Missouri,8200,HTTT004
8124,Anh Quân,"29PHẠM VĂN ĐỒNG,PHƯỜNG 13,Q. BÌNH THẠNH,TP. HCM",0,bpcqmx.eibfjw@gmail.com,1993-04-22 03:36:00,935680421,Lonnie650,Montana,8300,HTTT003
8125,Diệu Anh,"NGUYỄN VĂN LINH, BÌNHCHÁNH, TP. HCM",0,mblbcsg39@gmail.com,1990-08-22 22:18:00,733174589,Jerry943,Mississippi,8400,HTTT004
8126,Nguyễn Thanh Tùng,"35 NGUYỄN KIỆM , P.3 , Q. GÒVẤP, TP.HCM",0,memqtof29@gmail.com,1987-06-28 01:32:00,448297375,Gloria925,Delaware,8500,HTTT001
8127,Đức Thắng,"50/12A ĐINH TIÊN HOÀNG, P1, Q. BÌNH THẠNH, TP. HCM",1,omngtxpk.iqpsks@gmail.com,1989-11-04 16:22:00,827550262,Rosa923,Oklahoma,8600,HTTT003
8128,Nguyễn Lê Sơn,"41 Tên Lửa, P. Bình Trị Đông B, Q. Bình Tân,",1,drho.krshqev@gmail.com,1983-10-30 12:19:00,210462331,Josh190,New Hampshire,8700,HTTT004
8129,Hoàng Minh,"530A Phạm Văn Bạch,P12 , Q Gò Vấp, TP.HCM",0,fclm.zrntooxwv@gmail.com,1987-06-01 07:54:00,235674827,Marlon167,Georgia,8800,HTTT003
8130,Nguyễn Đại Nam,"469 HƯƠNG LỘ 2, P.BÌNH TRỊ ĐÔNG,Q.BÌNH TÂN,TP. HCM",1,bdmffprl.dpbp@gmail.com,1985-08-27 16:20:00,323752686,Kent654,South Dakota,8900,HTTT003
8131,Đinh Trần Huy Khôi,"29PHẠM VĂN ĐỒNG,PHƯỜNG 13,Q. BÌNH THẠNH,TP. HCM",1,fwpc.funwldozc@gmail.com,1984-03-23 23:27:00,914955215,Shanna971,Minnesota,9000,HTTT005
8132,Nguyễn Trí Dũng,"35 NGUYỄN KIỆM , P.3 , Q. GÒVẤP, TP.HCM",0,nvrgmr.qkzoq@gmail.com,1989-10-14 05:19:00,445831288,Brandy81,Michigan,9100,HTTT003
8133,Công Khanh,"168A, Đường D2, P25, Q. Bình Thạnh, Tp. HCM",0,kqxuirhu@gmail.com,1987-11-24 04:20:00,597593820,Ivan592,Ohio,9200,HTTT003
8134,Nhật Minh,"16 Đường D2,Phường 25,Q.Bình Thạnh, Tp.hcm",0,jyit484@gmail.com,1995-11-10 23:59:00,246187087,Trent397,Maine,9300,HTTT005
8135,Lê Trần Minh Khang,"530A Phạm Văn Bạch,P12 , Q Gò Vấp, TP.HCM",1,tjjmog.eeqelmv@gmail.com,1981-04-22 20:57:00,341353948,Marisa26,Mississippi,9400,HTTT004
8136,Trần Nguyên Đạt,07 Quang Trung – P11 – Q.Gò Vấp– TP.HCM,0,tqlhsov720@gmail.com,1991-06-03 02:07:00,656145104,Cecilia122,North Dakota,9500,HTTT004
8137,Nguyễn Quốc Triệu,"168A, Đường D2, P25, Q. Bình Thạnh, Tp. HCM",0,hntfmqgn@gmail.com,1982-07-31 12:50:00,87096592,Clayton745,Arkansas,9600,HTTT002
8138,Lê Nguyễn Ngọc Thuận,"649/6 Điện Biên Phủ, P.25, Q.Bình Thạnh, Tp.HCM",1,lidrfe@gmail.com,1994-06-08 18:50:00,419085281,Jill393,Michigan,9700,HTTT003
8139,Nguyễn Minh Trí,"159 NGUYEN THUONG HIEN, P6, BINH THANH, HCM",1,fkvj@gmail.com,1992-03-20 12:07:00,233466446,Candace934,Indiana,9800,HTTT003
8140,Vòng Tải Đông,07 Quang Trung – P11 – Q.Gò Vấp– TP.HCM,1,oziwzvhx.zzvp@gmail.com,1984-10-15 02:16:00,859632086,Dominick63,Virginia,9900,HTTT004
8141,Đỗ Phạm Phương Thảo,"130Điện Biên Phủ,Phường 17,BÌNH THẠNH,TP.HCM",0,kwawk192@gmail.com,1987-06-23 02:12:00,671053692,Brent774,South Carolina,10000,HTTT003
8142,Sơn,"482A Nơ Trang Long,BÌNH THẠNH,TP.HCM",0,cywrjcp5@gmail.com,1989-12-26 02:29:00,673626985,Casey208,Florida,10100,HTTT003
8143,Lương Bảo Lâm,"68 Nguyễn Huệ, P. Bến Nghé, Quận",1,xkqagaie.jnzyjgmtlv@gmail.com,1994-02-19 19:15:00,804464964,Joyce278,Kentucky,10200,HTTT002
8144,Đỗ Nhật Huy,"233đường Trục, P.13, Q. BìnhThạnh",1,rptjazn.jxekyqfj@gmail.com,1994-01-29 08:35:00,39571668,Kenya540,Nevada,10300,HTTT002
8145,Anh Quân,"106/3 Nguyễn Thị Triệu, thị trấn Củ Chi, Tp.HCM",0,cvurjtl.avdsg@gmail.com,1991-08-05 20:58:00,392968799,Corey866,Tennessee,10400,HTTT005
8146,Quang Minh,"16 Đường D2,Phường 25,Q.Bình Thạnh, Tp.hcm",1,qgvxr821@gmail.com,1989-07-13 11:57:00,590092247,Terry653,New York,10500,HTTT002
8147,Trần Mai Ngọc Đăng,"156 pAn Lạc A, QBình Tân, TpHCM",0,lipzs539@gmail.com,1986-01-11 08:14:00,850362231,Yolanda815,Rhode Island,10600,HTTT005
8148,Trương Minh Triết,"35 NGUYỄN KIỆM , P.3 , Q. GÒVẤP, TP.HCM",0,zgaxdg266@gmail.com,1992-08-05 11:57:00,785401160,Joy,Pennsylvania,10700,HTTT004
8149,Phạm Phúc Nguyên,"41 Tên Lửa, P. Bình Trị Đông B, Q. Bình Tân,",1,tsvirz456@gmail.com,1990-02-07 21:12:00,979556717,Paige456,Kentucky,10800,HTTT003
8150,Vũ Quốc Hoàng,"50/12A ĐINH TIÊN HOÀNG, P1, Q. BÌNH THẠNH, TP. HCM",1,dhshuze.bhowuc@gmail.com,1984-09-14 13:21:00,322583146,Damion746,Colorado,10900,HTTT004
8151,Trần Duy Khang,"212 Nguyễn Văn Lượng, P.17, Q.Gò Vấp",0,ifwav.hxsmo@gmail.com,1985-05-15 07:00:00,791807643,Bryce819,Utah,11000,HTTT005
8152,Vòng Tải Đông,"29PHẠM VĂN ĐỒNG,PHƯỜNG 13,Q. BÌNH THẠNH,TP. HCM",1,yckosuw.hhmsuskgl@gmail.com,1991-12-05 15:06:00,620787659,Rick413,Maine,11100,HTTT002
8153,Lê Vĩnh Huy,"37/5 HUỲNH MẪN ĐẠT, P.19, Q.BÌNH THẠNH, HCM",1,xhsg.lillkc@gmail.com,1992-11-03 10:59:00,163225805,Shauna966,Delaware,11200,HTTT001
8154,Phan Phú Trung,"649/6 Điện Biên Phủ, P.25, Q.Bình Thạnh, Tp.HCM",0,qrtzxa221@gmail.com,1992-12-10 11:19:00,749887212,Amelia953,Indiana,11300,HTTT003
8155,Bùi Châu Anh,"106/3 Nguyễn Thị Triệu, thị trấn Củ Chi, Tp.HCM",1,onda@gmail.com,1984-01-11 10:56:00,812416853,Cory546,Wisconsin,11400,HTTT003
8156,Nguyễn Trần Gia Huy,"745/224 Quang Trung, p12, q Gò Vấp, Tp. HCM",1,gpqyf.xhmkcu@gmail.com,1981-07-19 17:22:00,83243138,Darin966,New Hampshire,11500,HTTT005
8157,Trần Mai Ngọc Đăng,"35 Nguyễn Trung Trực, P.5, Q. Bình Thạnh",1,tvaasmfh.cpiddi@gmail.com,1981-12-19 04:20:00,64405412,Justin803,California,11600,HTTT005
8158,Trần Quang Thịnh,"159 NGUYEN THUONG HIEN, P6, BINH THANH, HCM",1,hnswyzs.fdwovcjtvs@gmail.com,1989-12-17 19:22:00,316857824,Nakia246,Wyoming,11700,HTTT004
8159,Nguyễn Khương Duy,"130Điện Biên Phủ,Phường 17,BÌNH THẠNH,TP.HCM",1,zkklyszw.otzecpb@gmail.com,1987-03-05 08:07:00,714747132,Marcos213,Rhode Island,11800,HTTT002
8160,Vũ Ngọc Hải,"C6/28 Phạm Hùng, Ấp 4A,Bình Hưng,Bình Chánh,TP.HCM",0,vvhmphc89@gmail.com,1994-05-21 15:23:00,226705086,Grant606,Utah,11900,HTTT002
8161,Phạm Thịnh Phú,"14/4 ĐƯỜNG SỐ 9, PHƯỜNG 9,Q. GÒ VẤP, TP. HCM",1,oilfhwd@gmail.com,1996-05-10 13:29:00,328305241,Teri02,Louisiana,12000,HTTT003
8162,Đầu Quang Hải,"745/224 Quang Trung, p12, q Gò Vấp, Tp. HCM",0,zwxqrjx5@gmail.com,1991-03-20 16:41:00,888738251,Angelo120,Ohio,12100,HTTT003
8163,Bé Giáp,"400/16 Xô Viết Nghệ Tĩnh , P.25, Q. Bình Thạnh",1,lzwunvd3@gmail.com,1994-02-20 06:33:00,352372079,Timothy019,Maryland,12200,HTTT002
8164,Lê Trần Hương Giang,"400/16 Xô Viết Nghệ Tĩnh , P.25, Q. Bình Thạnh",1,xkyfitxf@gmail.com,1996-11-08 01:56:00,254743217,Clifford71,Ohio,12300,HTTT003
8165,Ngô Mạnh Quân,"168A, Đường D2, P25, Q. Bình Thạnh, Tp. HCM",1,pwlpypt.clyc@gmail.com,1991-03-05 13:21:00,336777682,Margaret506,California,12400,HTTT002
8166,Cao Minh Bảo,"745/224 Quang Trung, p12, q Gò Vấp, Tp. HCM",0,olubzxk.ymrmb@gmail.com,1986-08-29 04:34:00,331097043,Quincy324,Georgia,12500,HTTT001
8167,Phạm An Khanh,"37/5 HUỲNH MẪN ĐẠT, P.19, Q.BÌNH THẠNH, HCM",1,mmblbkai.nqzk@gmail.com,1980-07-21 00:46:00,622352405,Tommy543,Oklahoma,12600,HTTT005
8168,Nguyễn Phương Nhi,"649/6 Điện Biên Phủ, P.25, Q.Bình Thạnh, Tp.HCM",1,llwwtice@gmail.com,1986-02-13 12:05:00,192716051,Rachelle039,Mississippi,12700,HTTT005
8169,Nguyễn Hoàng Gia Vỹ,120 Phan Xích Long P3 Quận Bình Thạnh,0,sanc634@gmail.com,1987-07-21 22:48:00,753839075,Edgar039,Mississippi,12800,HTTT001
8170,Nguyễn Hoàng Gia Vỹ,"35 NGUYỄN KIỆM , P.3 , Q. GÒVẤP, TP.HCM",1,knbxo@gmail.com,1990-12-12 21:40:00,768250735,Stacey565,New Hampshire,12900,HTTT005
8171,Cao Minh Bảo,"29PHẠM VĂN ĐỒNG,PHƯỜNG 13,Q. BÌNH THẠNH,TP. HCM",1,mhlmtmav.wjipobszv@gmail.com,1985-01-27 20:38:00,170702739,Cornelius718,New Hampshire,13000,HTTT002
8172,Phan Phú Trung,07 Quang Trung – P11 – Q.Gò Vấp– TP.HCM,0,pkyqx979@gmail.com,1986-12-25 11:00:00,100272478,Erika056,Florida,13100,HTTT004
8173,Lê Đặng Việt Anh,"NGUYỄN VĂN LINH, BÌNHCHÁNH, TP. HCM",0,fgzzqog045@gmail.com,1982-04-01 07:20:00,650171218,Cherie456,Mississippi,13200,HTTT001
8174,Hồ Hải Nam,120 Phan Xích Long P3 Quận Bình Thạnh,0,mchuyz2@gmail.com,1988-08-02 20:36:00,481280380,Samantha03,New Jersey,13300,HTTT002
8175,Hồ Việt Hải,120 Phan Xích Long P3 Quận Bình Thạnh,1,pcjuogkc0@gmail.com,1990-08-14 21:28:00,844924412,Kyle764,Tennessee,13400,HTTT004
8176,Vũ Quang Đạt,"41 Tên Lửa, P. Bình Trị Đông B, Q. Bình Tân,",1,dipyn8@gmail.com,1981-06-21 04:39:00,140912210,Jeremy31,Iowa,13500,HTTT003
8177,Quang Minh,"649/6 Điện Biên Phủ, P.25, Q.Bình Thạnh, Tp.HCM",1,dwneu98@gmail.com,1989-01-10 00:33:00,932790937,Maggie726,Tennessee,13600,HTTT004
8178,Nguyễn Thị Bình Nguyên,"68 Nguyễn Huệ, P. Bến Nghé, Quận",1,qzekx@gmail.com,1990-09-30 08:57:00,614790730,Angelique247,West Virginia,13700,HTTT001
8179,Văn Hà Linh,"106/3 Nguyễn Thị Triệu, thị trấn Củ Chi, Tp.HCM",1,apzlx@gmail.com,1981-09-17 06:37:00,818244302,Jami786,North Dakota,13800,HTTT002
8180,Thái Bảo Nam,"68 Nguyễn Huệ, P. Bến Nghé, Quận",0,yfal.ljmf@gmail.com,1981-02-09 10:21:00,251037547,Derrick446,Tennessee,13900,HTTT002
8181,Trần Gia Thịnh,"NGUYỄN VĂN LINH, BÌNHCHÁNH, TP. HCM",1,ptbd846@gmail.com,1981-06-16 17:18:00,134928001,Camille871,Maryland,14000,HTTT002
8182,Nguyễn Hoàng Gia Đạt,"35 NGUYỄN KIỆM , P.3 , Q. GÒVẤP, TP.HCM",0,yrrt.ftryeh@gmail.com,1994-04-01 04:26:00,247024668,Traci859,Wisconsin,14100,HTTT003
8183,Hưng,"482A Nơ Trang Long,BÌNH THẠNH,TP.HCM",1,gbyj5@gmail.com,1990-09-21 15:07:00,601717289,Shelley37,Illinois,14200,HTTT001
8184,Nguyễn Hoàng Khang,"649/6 Điện Biên Phủ, P.25, Q.Bình Thạnh, Tp.HCM",0,yrke.lxgb@gmail.com,1982-09-16 18:32:00,34409090,Theresa738,Arkansas,14300,HTTT001
8185,Quang Minh,"233đường Trục, P.13, Q. BìnhThạnh",1,fzan9@gmail.com,1980-04-14 09:19:00,429667577,Laura722,Washington,14400,HTTT004
8186,Vũ Quốc Hoàng,"482A Nơ Trang Long,BÌNH THẠNH,TP.HCM",1,fpuhrhx.dwwsdeazgp@gmail.com,1989-04-19 08:21:00,93679250,Janine245,California,14500,HTTT003
8187,Tuấn Minh,"l91Nguyễn Hữu Cảnh, P22, Q.Bình Thạnh",0,suwlw825@gmail.com,1993-12-10 18:21:00,873103628,Matt343,Indiana,14600,HTTT005
8188,Phan Tấn Khoa,"46/33 Đ18,P Bình Hưng Hòa,QBình Tân,Tp.HCM",1,qanhfd8@gmail.com,1991-12-14 17:01:00,343660085,Meredith884,Massachusetts,14700,HTTT002
8189,Phan Bá Khôi,"46/33 Đ18,P Bình Hưng Hòa,QBình Tân,Tp.HCM",1,djtjfebu1@gmail.com,1991-10-31 13:03:00,204793893,Andrew373,Massachusetts,14800,HTTT002
8190,Huỳnh Quang Trí,"130Điện Biên Phủ,Phường 17,BÌNH THẠNH,TP.HCM",1,fnltilje5@gmail.com,1996-10-04 03:35:00,659754475,Roger240,Vermont,14900,HTTT003
8191,Xuân Tùng,"106/3 Nguyễn Thị Triệu, thị trấn Củ Chi, Tp.HCM",0,fvewzw.ssolcbq@gmail.com,1989-06-14 21:46:00,301978808,Jeffrey69,New Jersey,15000,HTTT005
8192,Lê Đức Hiếu,"29PHẠM VĂN ĐỒNG,PHƯỜNG 13,Q. BÌNH THẠNH,TP. HCM",1,bbfzlnvz.uyjraou@gmail.com,1989-08-13 17:29:00,887490980,Ben543,California,15100,HTTT005
8193,Trần Tiến Hùng,"159 NGUYEN THUONG HIEN, P6, BINH THANH, HCM",1,ekafvdzp90@gmail.com,1987-04-06 10:42:00,88398692,Desiree32,North Dakota,15200,HTTT005
8194,Minh Hoàng,"37/5 HUỲNH MẪN ĐẠT, P.19, Q.BÌNH THẠNH, HCM",0,huhdz1@gmail.com,1994-10-30 20:45:00,627412636,Walter065,Maryland,15300,HTTT001
8195,Trần Nguyên Đạt,"130Điện Biên Phủ,Phường 17,BÌNH THẠNH,TP.HCM",0,aeznb.bszqywgcw@gmail.com,1985-06-06 12:48:00,518108789,Roy222,New Hampshire,15400,HTTT002
8196,Nguyễn Thị Bình Minh,"50/12A ĐINH TIÊN HOÀNG, P1, Q. BÌNH THẠNH, TP. HCM",0,bawciaw.ebobffb@gmail.com,1993-04-04 09:32:00,996854332,Darlene894,California,15500,HTTT004
8197,Nguyễn Hoàng Biển,"212 Nguyễn Văn Lượng, P.17, Q.Gò Vấp",1,jvfhbi70@gmail.com,1992-11-04 19:57:00,968420329,Marjorie850,Rhode Island,15600,HTTT001
8198,Tạ Hữu Đức Mạnh,"482A Nơ Trang Long,BÌNH THẠNH,TP.HCM",0,sknfgth.oredtolcm@gmail.com,1994-04-13 17:20:00,172487205,Vickie629,North Carolina,15700,HTTT005
8199,Phạm An Khanh,"41 Tên Lửa, P. Bình Trị Đông B, Q. Bình Tân,",1,ulwjw9@gmail.com,1982-11-26 19:13:00,47867159,Rick586,Minnesota,15800,HTTT005
8200,Nguyễn Viết Khoa,"73A ĐƯỜNG SỐ 5,P.BÌNH HƯNG HÒA,Q. BÌNH TÂN,TP. HCM",1,rkto.bdqwhhx@gmail.com,1984-12-07 16:24:00,627670472,Salvador460,North Carolina,15900,HTTT001
8201,Nguyễn Khải Hoàn,"233đường Trục, P.13, Q. BìnhThạnh",0,vysrc.xjwdgyw@gmail.com,1988-12-23 11:11:00,336529232,Carrie907,Washington,16000,HTTT004
8202,Phùng Đức An,"530A Phạm Văn Bạch,P12 , Q Gò Vấp, TP.HCM",1,qzpwhxwv664@gmail.com,1996-11-27 20:09:00,201229150,Victoria308,Kansas,16100,HTTT003
8203,Nguyễn Hoàng Gia Đạt,"68 Nguyễn Huệ, P. Bến Nghé, Quận",0,ffjwu15@gmail.com,1985-01-15 13:08:00,744758280,Kathy737,Indiana,16200,HTTT004
8204,Đinh Tuấn Khang,"35 Nguyễn Trung Trực, P.5, Q. Bình Thạnh",0,imuaxl.fcaxrlp@gmail.com,1996-02-26 23:32:00,744841599,Stanley66,Pennsylvania,16300,HTTT002
8205,Đặng Đức Dũng,120 Phan Xích Long P3 Quận Bình Thạnh,0,ydpml.certjduomk@gmail.com,1996-08-17 16:44:00,89861454,Gwendolyn208,Nevada,16400,HTTT005
8206,Minh Hoàng,"233đường Trục, P.13, Q. BìnhThạnh",1,nvcwyrlc73@gmail.com,1995-05-21 20:01:00,715202414,Antoine981,Oklahoma,16500,HTTT001
8207,Hoàng Văn Việt,"649/6 Điện Biên Phủ, P.25, Q.Bình Thạnh, Tp.HCM",1,yhacip436@gmail.com,1989-09-05 07:46:00,502452409,Carlton811,Vermont,16600,HTTT004
8208,Nguyễn Thanh Tùng,"73A ĐƯỜNG SỐ 5,P.BÌNH HƯNG HÒA,Q. BÌNH TÂN,TP. HCM",1,grjk5@gmail.com,1984-04-02 14:23:00,328802635,Rex238,New Hampshire,16700,HTTT005
8209,Diệp Chi,"C6/28 Phạm Hùng, Ấp 4A,Bình Hưng,Bình Chánh,TP.HCM",1,qytqce.jmuhwdvccs@gmail.com,1982-04-28 13:51:00,883641008,Wendy12,Minnesota,16800,HTTT002
8210,Phạm Kim Hải,"745/224 Quang Trung, p12, q Gò Vấp, Tp. HCM",1,xiybmka.cratgvxank@gmail.com,1982-07-23 06:16:00,834162633,Frankie924,North Dakota,16900,HTTT004
8211,Đức Bình,"37/5 HUỲNH MẪN ĐẠT, P.19, Q.BÌNH THẠNH, HCM",1,drbtzpkz@gmail.com,1989-07-09 16:49:00,484776639,Jane021,Pennsylvania,17000,HTTT002
8212,Vũ Lê Trường Phúc,"C6/28 Phạm Hùng, Ấp 4A,Bình Hưng,Bình Chánh,TP.HCM",1,hsiqfsw048@gmail.com,1988-03-20 19:24:00,558207148,Shelia451,Connecticut,17100,HTTT004
8213,Trần Quang Thịnh,07 Quang Trung – P11 – Q.Gò Vấp– TP.HCM,1,rlab867@gmail.com,1988-04-01 12:44:00,955594067,Evan951,Kansas,17200,HTTT001
